n_sites,j,g,m,initial_state,t_target,observable_name,method,metric,slope,prefactor,points
4,1.0,0.5,0.5,uniform_x,1.0,staggered_magnetization,trotter1,observable_error,2.010519969053501,0.2093757268154583,5
4,1.0,0.5,0.5,uniform_x,1.0,staggered_magnetization,trotter1,state_error,1.0104392810720946,0.7772074957118427,5
4,1.0,0.5,0.5,uniform_x,1.0,staggered_magnetization,trotter2,observable_error,2.0105199690542577,0.20937572681567204,5
4,1.0,0.5,0.5,uniform_x,1.0,staggered_magnetization,trotter2,state_error,2.013704919822092,0.31250806661148456,5
4,1.0,0.5,0.5,uniform_x,2.0,staggered_magnetization,trotter1,observable_error,2.0724561810459967,0.31548849511746696,5
4,1.0,0.5,0.5,uniform_x,2.0,staggered_magnetization,trotter1,state_error,1.0567872810629468,0.7673848720521453,5
4,1.0,0.5,0.5,uniform_x,2.0,staggered_magnetization,trotter2,observable_error,2.0724561810462694,0.31548849511755367,5
4,1.0,0.5,0.5,uniform_x,2.0,staggered_magnetization,trotter2,state_error,2.0319560215671135,0.5139950863343306,5
4,1.0,0.5,0.5,uniform_x,4.0,staggered_magnetization,trotter1,observable_error,2.0987452328776413,0.16133301666396246,5
4,1.0,0.5,0.5,uniform_x,4.0,staggered_magnetization,trotter1,state_error,1.061374942950148,1.0040998751597427,5
4,1.0,0.5,0.5,uniform_x,4.0,staggered_magnetization,trotter2,observable_error,2.098745232878954,0.16133301666422256,5
4,1.0,0.5,0.5,uniform_x,4.0,staggered_magnetization,trotter2,state_error,2.0221754665770093,0.8274059187374565,5
4,1.0,0.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter1,observable_error,2.0508084205042514,0.12163250199307223,5
4,1.0,0.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter1,state_error,1.039906652197545,0.6985631574591825,5
4,1.0,0.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter2,observable_error,2.0508084205041843,0.12163250199306347,5
